dlga_start:blocked_agent|Diese Person scheint beschäftigt zu sein. Vielleicht sollte ich weiterziehen...
dlga_raethbarth_5:raethbarth_6_1|Nein, Sie müssen ihn nicht töten. Sven ist mein.
dlga_raethbarth_5:raethbarth_6_2|Ich sehe. Töte ihn.
dlga_raethbarth_5:raethbarth_6_3|Da ist eine Frau bei Sven Bull Neck. Ich möchte nicht, dass ihr etwas passiert.
; dlga_raethbarth_6_1:lord_pretalk|So, I see this is personal for you. If Sven is guilty, I will give him to you so you can deal with him.
; dlga_raethbarth_6_2:lord_pretalk|That's exactly what will happen if he is guilty. I do not tolerate traitors.
; dlga_raethbarth_6_3:lord_pretalk|So be it. If Sven is guilty, I'll take care of him and keep the woman safe until you return.
; dlga_raethbarthbodoletter_1:raethbarthbodoletter_2|This is the letter that your brother Sigurd tried so earnestly to get. I will give it to you, transcribed and decoded, so you can understand the seriousness of the danger you're facing.
; dlga_raethbarthbodoletter_2:raethbarthbodoletter_3|{s2}^^You are a great friend of the Danish, and especially the sons of Ragnar. I must say that I knew of the existence of the alliance that unites West Seaxe, Asturias and Frankia, but I hadn't known that they had come so far. Asturias is going to send ships and men, and not any men but veterans of the wars with the Moors.
; dlga_raethbarthbodoletter_3:raethbarthbodoletter_4|{s3}^^Frankia may have also mobilized men and ships. If West Seaxe receives these men, it will change the balance of power across the north. Sorry, I'm thinking out loud. Take this reward for serving me so well.
; dlga_raethbarthbodoletter_4:raethbarthbodoletter_51|Thank you. Could I do anything else to help?
; dlga_raethbarthbodoletter_4:raethbarthbodoletter_52|I could go to Friese and learn about the Franks' movements.
; dlga_raethbarthbodoletter_4:raethbarthbodoletter_53|I could destroy the warriors from Asturias.
; dlga_raethbarthbodoletter_4:raethbarthbodoletter_54|I have to take care of Sven. Is there any news of him?
; dlga_raethbarthbodoletter_51:raethbarthbodoletter_6|{s2}^^You are helping us a lot already. I really do not know how to thank you. You know that I sent men to discover the whereabouts of Sven Bull Neck. He will pay for what he did... Now I ask you something else...
; dlga_raethbarthbodoletter_52:raethbarthbodoletter_6|I'm not sure we can get information in Friese. It might be best to go Frankia directly... but this is something we cannot decide right now, you and me.
; dlga_raethbarthbodoletter_53:raethbarthbodoletter_6|{s2}^^My brother Bjorn could tell you some stories about the warriors of Asturias, and even in Al-Andalus, where he lost most of his ships. We are talking about 600 men versed in war. You should give up this matter.
; dlga_raethbarthbodoletter_54:raethbarthbodoletter_6|I have sent men to look for Sven Bull Neck in every corner of Englaland. I can tell you that he survived his battle with Harald Haraldsson, but has not been seen since. Some say he's traveling south with his men.
; dlga_raethbarthbodoletter_6:raethbarthbodoletter_91|I will send a messenger to my brother, Jarl Halfdan Ragnarsson, for a meeting. We will discuss this letter and make a decision soon. Meanwhile, go yourself to talk to the him and offer him your allegiance. You are a person of great ability. You must enter the service of Northhymbre for us to reward you fully as you deserve.
; dlga_raethbarthbodoletter_91:lord_pretalk|Halfdan is a clever man who will appreciate your worth.^^After that, return to me, for I already have a task for you..
; dlga_raethbarthbodoletter_1_1:raethbarthbodoletter_7|Ah, {playername}. I am honored that you have joined us. Now, as I mentioned, I already have something to ask of you.^^ I need you go north, to the territory of the Kingdom of Alban. The Picts never cease to cause us problems, and we need someone to punish them.
dlga_raethbarthbodoletter_7:raethbarthbodoletter_81|Was wollt Ihr getan haben?
dlga_raethbarthbodoletter_7:raethbarthbodoletter_82|Tut mir leid. Meine Priorität ist Sven Bull Neck.
; dlga_raethbarthbodoletter_81:raethbarthbodoletter_9|I want to secure our rear. We cannot take any action against the south, Asturians or Franks if the Picts can raise an army and attack Jorvik.^Recruit an army and conquer Dun Taruo. Keep it in your power for at least twenty days, so that Alban will think that we plan to attack the heart of their kingdom. If you want to keep it, it's yours, but we need twenty days to secure a deal with Alban.
; dlga_raethbarthbodoletter_82:raethbarthbodoletter_81|I promised you Sven Bull Neck, so he will be yours, but I need time to find him. I will have more resources and time if you can help me in this matter.
; dlga_raethbarthbodoletter_9:close_window|Good luck. When you've accomplished your mission, I'm sure I can give you an answer on Sven Bull Neck and about what I decide with my brothers.
; dlga_raethbarthbjorn_1:close_window|Glad to hear that everything went well. Come back in a few days and talk.
; dlga_raethbarth_wp_1:raethbarth_wp_2|I am pleased to hear that. The Picts are warlike people, and I was not sure you made it.
; dlga_raethbarth_wp_2:raethbarth_wp_3|I have good news for you, too. Sven Bull Neck was seen in East Engle. I guess he has been there because it's a kingdom that gave us supplies, horses and support when we first got to Englaland -- mostly out of fear on the part of their weak king. East Engle is a land that belongs to us by his weakness.^^The bad part is that by now Sven Bull Neck has left East Engle for West Seaxe. He is trying to run away from you. As he must know I have your back, he has sought out the strongest enemy we have.
; dlga_raethbarth_wp_3:raethbarth_wp_41|Still, I do not understand why he betrayed Sigurd.
dlga_raethbarth_wp_3:raethbarth_wp_5|Ich muss unverzüglich nach Wessex reisen.
; dlga_raethbarth_wp_41:raethbarth_wp_42|{s2}^^I think I can answer that. A messenger from my brother Sigurd came to us shortly after your arrival -- unfortunately too late. Sigurd told us that we had to be careful with Sven Bull Neck. Apparently, someone killed his brother, Olvir White Hair, very dear to Sven, and the Assembly will not punish the guilty party. Sven thought that Sigurd had broken his word to him by not defending his right to revenge. So just before leaving with the fleet, Sven Bull Neck renounced his oath to Sigurd and promised to take revenge on his own.
dlga_raethbarth_wp_42:raethbarth_wp_43|Ich erschlug Olvir, jedoch nur um sich selbst zu verteidigen.
dlga_raethbarth_wp_42:raethbarth_wp_43.1|Ich erschlug Olvir. Er war ein reudiger Hund und verdiente den Tod.
dlga_raethbarth_wp_42:raethbarth_wp_5|(Sagen Sie nichts)
; dlga_raethbarth_wp_43:raethbarth_wp_5|The messenger did not mention your name in his story, but I imagine there are many troubles between you and Sven. That can only end in blood.
; dlga_raethbarth_wp_5:raethbarth_wp_6|Sven Bull Neck is now an outlaw and an enemy of the Danish -- especially the sons of Ragnar. However, West Seaxe is a strong and large kingdom. Sven Bull Neck could just hide there, and you would never find him. However, he has two things that West Seaxe needs -- ships and good sailors -- so I think I know where they will send him.
; dlga_raethbarth_wp_6:raethbarth_wp_71|To meet the ships from the Kingdom of Asturias and to lead them to West Seaxe. Right?
dlga_raethbarth_wp_6:raethbarth_wp_72|Erzählt mir, was Ihr wisst.
; dlga_raethbarth_wp_6:raethbarth_wp_73|Where he goes, I will go to seek him.
; dlga_raethbarth_wp_71:raethbarth_wp_72|{s2}^^I like the people who serve me to be smart. You're absolutely right.
; dlga_raethbarth_wp_73:raethbarth_wp_72|This obsession is your bane...
; dlga_raethbarth_wp_72:raethbarth_wp_8|During the time you were busy in the Kingdom of Alban, I met with my brothers, and we sent fast ships south for more information. Almost certainly, the Asturian fleet has left port. The letter you gave us mentioned that they are meeting with people sent from West Seaxe in Frankia, in a village called Douar-an-Enez. There is a man called Bodo, once your companion, who is now with the Saxons, so we must assume that the Saxons have the same information as we do. My feeling is that West Seaxe will send Sven Bull Neck and Bodo to Douar-an-Enez soon, if they have not already done so.
dlga_raethbarth_wp_8:raethbarth_wp_91|Bodo wird nicht mit Sven zusammenarbeiten. Er hasst ihn genauso wie ich es tue.
; dlga_raethbarth_wp_8:raethbarth_wp_9|Then I must go to Douar-an-Enez.
; dlga_raethbarth_wp_91:raethbarth_wp_9|Maybe. I do not know so well as you this Bodo, but now he is not with you but with our enemies, and I know that you are finished with him. We cannot take the risk.
; dlga_raethbarth_wp_9:raethbarth_wp_10|These men from Asturias are very important, and we could use them on our side against West Seaxe. There is a traitor among them, a man named Silo, who was a prisoner of my brother Bjorn when he was in those lands. Bjorn freed him after earning his loyalty. That man has been passing us information in exchange for silver, much silver. Use Silo to gain favor with the Asturians, to pit them against West Seaxe and join us. But if you fail to convince them, kill them all.
; dlga_raethbarth_wp_10:close_window|Finish everything you have pending, as you will be out several weeks. We have gathered men and have prepared ships for them. They await you in {s3}. Ask the old captain at the port. He is the man who deals with hiring sailors. Above all, remember that it is very important that this Asturian army never helps West Seaxe.
; dlga_aethelredbodoletter_1:lord_pretalk|A letter? I am not a scribe. Talk to my brother Aelfred.
; dlga_aelfredbodoletter_1:aelfredbodoletter_2|This is the letter that old 'Snake in the Eye' so earnestly tried to get. My partner, Bodo, brought it here from Asturias. It proposes to send an army from Asturias, around the coast of Frankia, to West Seaxe, under the terms of the alliance. The blood of many innocents stains this letter, particularly that of the passengers of the Woden Ric, the boat where this matter started. I hope that their sacrifice will save other lives.
; dlga_aelfredbodoletter_2:aelfredbodoletter_2_1|{s2}^^.
; dlga_aelfredbodoletter_2_1:aelfredbodoletter_3|--From where you are, you can hear nothing, but you can see their lips move as Bodo gestures to put emphasis on his words. Aelfred remains calm, patiently listening and questioning. He is a young man, short and slight, but he reputedly has a hot temper that he hides very well. Finally, both return to your side.--
; dlga_aelfredbodoletter_3:aelfredbodoletter_4|{playername}, West Seaxe thanks you for bringing this letter. Bodo has told me everything, and I know all the hardships you've been through because of this mission and, even more personally, the kidnapping of your mother. How may we reward you?
; dlga_aelfredbodoletter_4:aelfredbodoletter_51|Doing the right thing is reward enough for me.
; dlga_aelfredbodoletter_4:aelfredbodoletter_52|I do have a request. Help me find a Dane called Sven Bull Neck.
; dlga_aelfredbodoletter_4:aelfredbodoletter_53|I want you to help me find a Dane called Sven Bull Neck and expect a suitable reward.
dlga_aelfredbodoletter_4:aelfredbodoletter_54|Ich tat es für Bodo und erwarte keine Entlohnung.
; dlga_aelfredbodoletter_51:aelfredbodoletter_6|{s2}^^This is not very common: selfless people willing to help for the sake of doing good. I am sure that God, our Father, who sees everything, is saving a place in paradise for you.
; dlga_aelfredbodoletter_52:aelfredbodoletter_6|West Seaxe has informants across Englaland. If Sven Bull Neck appears somewhere, soon we'll know. As soon as I know something, I'll let you know.
; dlga_aelfredbodoletter_53:aelfredbodoletter_6|{s2}^^I see. Take this silver. About Sven Bull Neck, West Seaxe has informants across Englaland. If Sven Bull Neck appears somewhere, soon we'll know.
; dlga_aelfredbodoletter_54:aelfredbodoletter_6|Well, friendship is one of the most cherished virtues among the Saxons. By helping him, you have helped West Seaxe. Take this reward and know that as soon as we know anything of the whereabouts of Sven Bull Neck, we'll let you know.
; dlga_aelfredbodoletter_6:aelfredbodoletter_91|I will send a messenger to my brother, the king, for a meeting. We will discuss this letter and make a decision soon.^^Meanwhile, go yourself to talk to the king and offer him your allegiance. You are a person of great ability. You must enter the service of West Seaxe for us to reward you fully as you deserve.
; dlga_aelfredbodoletter_91:close_window|My brother is a good man. I am sure he will accept you.^^After that, return to me, for I already have a task for you.
; dlga_aelfredbodoletter_1_1:aelfredbodoletter_7|Ah, {playername}. I am honored that you have joined us. Now, as I mentioned, I already have something to ask of you.^^We have received repeated requests from the lands of the Welsh for help. Things are very hectic there. Because of our confrontation with the Danish, we were unable to give the attention the problem deserves. I want you go there on behalf of West Seaxe and impose peace.
dlga_aelfredbodoletter_7:aelfredbodoletter_81|Was kann ich für Euch tun?
dlga_aelfredbodoletter_7:aelfredbodoletter_82|Es tut mir leid, doch doch Sven Stiernacken hat für mich Vorrang.
dlga_aelfredbodoletter_82:aelfredbodoletter_81|Ihr könnt sicher sein, wenn Ihr von Eurem Auftrag zurückkehrt haben wir Neuigkeiten über Sven Stiernacken. Er ist ein Mann der für sein feuriges Gemüt bekannt ist. Das wird unseren Informanten nicht verborgen bleiben.
dlga_aelfredbodoletter_81:aelfredbodoletter_9|Ich möchte das ihr Die Festung "Din Bych" einnehmt. Pflanzt Eure Flagge für zwanzig Tage auf die Mauern. Zeigt, dass wir bereit sind das Land zu erobern wenn sie nicht bereit sind den Frieden zu wahren.
dlga_aelfredbodoletter_9:lord_pretalk|Viel Glück. Als wir uns das erste mal in Snotingaham trafen dachte ich nicht das ihr derart wichtig sein könntet für Wessex. Doch nun tatet Ihr uns einen großen Gefallen.
dlga_aethelred_wp_1:aethelred_wp_2|Ich bin froh das zu hören. Die Waliser sind ein kriegerisches Volk und ich war nicht sicher ob Ihr das schaffen würdet.
; dlga_aethelred_wp_2:aethelred_wp_3|I have good news for you, too. Sven Bull Neck was spotted in East Engle. I guess he was there because that kingdom gave the Danish supplies, horses and support when they first arrived in Englaland. It's a poor kingdom with a king whose weakness only helped the plague that has fallen upon us.^^The bad part is that Sven Bull Neck has since left East Engle and now serves Northhymbre. He is trying to run away from you. As he must know that West Seaxe has received you, he surrounds himself with our enemies.
; dlga_aethelred_wp_3:aethelred_wp_41|Still, I do not understand why they give them shelter when he killed King Horik's man.
dlga_aethelred_wp_3:aethelred_wp_5|Dann muss ich nach Northumbria reisen.
; dlga_aethelred_wp_41:aethelred_wp_42|{s2}^^The sons of Ragnar rule Northhymbre, not the king of Danmark, Horik, and from what I know, Sven Bull Neck is the prow man of Sigurd 'Snake in the Eye,' one of the most dangerous of the Ragnarssons.
; dlga_aethelred_wp_42:aethelred_wp_43|Someday Sigurd and I will settle our accounts.
dlga_aethelred_wp_42:aethelred_wp_43.1|Sigurd mag sich zwar in Dänemark befinden, doch reicht sein Einfluss weit.
dlga_aethelred_wp_42:aethelred_wp_5|(Sagen Sie nichts)
; dlga_aethelred_wp_43:aethelred_wp_5|I think you, Sven and Sigurd have many problems among you, and this can only end in blood.
; dlga_aethelred_wp_5:aethelred_wp_6|Well, Sven Bull Neck is a problem, but Northhymbre is full of Danes, and they are strong. Sven Bull Neck could just hide there, and you would never find him. However, the Ragnarssons need him to prove his worth. I think I know where they will send him.
; dlga_aethelred_wp_6:aethelred_wp_71|To meet the ships from the Kingdom of Asturias and destroy them. Right?
dlga_aethelred_wp_6:aethelred_wp_72|Erzählt mir, was Ihr wisst.
dlga_aethelred_wp_6:aethelred_wp_73|Wohin auch immer er geht, ich werde ihn ausziehen und ihn finden.
; dlga_aethelred_wp_71:aethelred_wp_72|{s2}^^I like that the people who serve be smart. You're right.
dlga_aethelred_wp_73:aethelred_wp_72|Diese Besessenheit muss Euch Kopfschmerzen verursachen...
; dlga_aethelred_wp_72:aethelred_wp_8|During the time you were busy with the Welsh, I met with my brother. Almost certainly, the Asturian fleet has left port. The letter you gave us mentioned that they will meet our people in Frankia, near a village called Douar-an-Enez. I fear that, in some way, the sons of Ragnar have obtained this information.
dlga_aethelred_wp_8:aethelred_wp_91|Ein Mann namens Reginhard hat mich betrogen. Möglicherweise erwähnt Ihr das gegenüber Sigurd.
dlga_aethelred_wp_8:aethelred_wp_9_1|Ich erinnere mich, dass Sigurd einen Verräter in Asturien erwähnte. Jemand namens Silo.
dlga_aethelred_wp_91:aethelred_wp_9|Vielleicht. Es zeigt Euer schlechtes Urteilsvermögen in der Wahl Eurer Begleiter.
; dlga_aethelred_wp_9:aethelred_wp_9_1|That's not fair! I remember Sigurd mentioned a traitor in Asturias. Perhaps the information came to them from there.
; dlga_aethelred_wp_9_1:aethelred_wp_10|If there is a traitor in the fleet of the Kingdom of Asturias, you must find and kill him. These men from Asturias are very important. Do not fail us.^^Finish everything you have pending, as you will be out for several weeks. We have gathered men and have prepared ships for them. They await you in {s3}. Ask the old captain at the port. He is the man who deals with hiring sailors.
; dlga_aethelred_wp_10:lord_pretalk|Above all, remember that it is very important that this Asturian army reach West Seaxe.
; dlga_aelfred_ad_1:aelfred_ad_2|{s3}^^Yes, it's true. The news preceded you. It seems that the Danish surprised you. The army was lost, the best that we had right now, and all this work and diplomatic expense has been for nothing.
dlga_aelfred_ad_2:aelfred_ad_31|Ich gebe mein Versagen zu.
dlga_aelfred_ad_2:aelfred_ad_32|Dank meines Sieges in Douar-an-Enez gibt es 600 Dänen weniger die Wessex angreifen.
; dlga_aelfred_ad_31:aelfred_ad_4|{s2}^^Look, it's not worth worrying about what could be and was not. Now we have problems that are more serious.
; dlga_aelfred_ad_32:aelfred_ad_4|{s2}^^I would not call it a victory. The news I received was that there was dissension in the camp of the Asturians. I distinctly remember asking you neutralize the traitor as soon as possible. If you had followed my instruction, you would have defeated the Danish and today we would have 500 veterans here to help. Well, forget it. Now we have problems that are more serious.
; dlga_aelfred_ad_4:aelfred_ad_5|We are in dire straits. The Danish became strong in Readingum, and they resisted our attempt to drive them away. My brother, King Aethelred, is convinced that God was not on our side and is trying to regain his favor by praying as much as he can. I think we need more men AND God's favor to defeat the Danish. That's why I was so desperate to see you. Ahm, did I say 'desperate?' Well, I meant I need your help, for you have proven to be a resourceful {reg59?lady:man}.
; dlga_aelfred_ad_5:aelfred_ad_6|{s2}^^The Danish are preparing to advance to our meeting. They know that if we are defeated, West Seaxe will be at their mercy, and they will do the same thing here that they did in East Engle and Northhymbre. After the defeat at Readingum, many men were scattered, and I sent out thegns to gather them and also to raise the fyrd in the villages to cover our losses. We need food to feed all these people. I need you to bring me {reg3} head of cattle so I can keep the troops fed. I care very little about where you get them. Just bring them to me as soon as you can.
dlga_aelfred_ad_6:aelfred_ad_71|Gut, ich besorge die Rinder, Ihr ruft Eure Männer. Es ist Zeit die Dänen das Fürchten zu lehren.
dlga_aelfred_ad_6:aelfred_ad_72|Ich bin es satt, Wessex als Handlanger zu dienen.
dlga_aelfred_ad_6:aelfred_ad_73|Sven befand sich nicht in Douar-an-Enez. Ich kann nicht nach Rindern suchen, ich muss ihn finden.
dlga_aelfred_ad_71:lord_pretalk|Nun, ich wusste dass ich auf euch zählen kann.
; dlga_aelfred_ad_72:aelfred_ad_74|Look, I'm usually not so expressive, but I will tell you that you are very important to West Seaxe. I understand that none of this is easy. Moreover, Sven Bull Neck is in the enemy army. Fighting on our side is the best way to reach him. Well, do something! West Seaxe needs you because we are in a situation of life or death, so we will reward you for this service. I'll pay 10,000 peningas from my own treasure. Do you agree?
; dlga_aelfred_ad_73:aelfred_ad_74|Sven Bull Neck is among our enemies, ready to pillage West Seaxe. That makes our interests coincide. Well, West Seaxe needs you in any case because we are in a life or death situation. We will reward you for this service. I'll pay 10,000 peningas from my own treasure. Do you agree?
dlga_aelfred_ad_74:aelfred_ad_71|Euer Geld ist unwichtig. Ich verlange Eure Unterstützung bei der Jagd nach Sven Stiernacken.
dlga_aelfred_ad_74:aelfred_ad_75|Freut mich zu wissen, dass ich endlich belohnt werde. Bezahlen sie mich, und ich werde Sie Vieh bringen.
dlga_aelfred_ad_75:lord_pretalk|Nehmen Sie Ihr Geld. Nun, bringen sie das Vieh. Viel Glück.
; dlga_aelfred_bt_1:aelfred_bt_2|{s3}^^The Danish have gotten underway. They are approaching quickly. My brother is praying for victory, and we're ready. If God is on our side, we will win and save West Seaxe. Otherwise, we perish. I do not say such things very often, but thank you for everything, {playername}, especially for joining your destiny to ours.
dlga_aelfred_bt_2:aelfred_bt_31|Keine Angst Herr. Es sind die Dänen die uns fürchten sollten.
dlga_aelfred_bt_2:aelfred_bt_32|Schon bald werden Sven und ich aufeinandertreffen und beenden, was er auf der Wotans Reich begonnen hat.
dlga_aelfred_bt_2:aelfred_bt_33|Dank ist nicht notwendig. Es war mir eine Freude Euch zu dienen.
; dlga_aelfred_bt_31:close_window|Well said. They will pay dearly for their ill-considered invasion. Now let's go to the men.
dlga_aelfred_bt_32:close_window|Sicher, wir werden Ihnen dabei helfen! Jetzt lass uns zu den Männern gehen.
dlga_aelfred_bt_33:close_window|Sagt ihr stets was andere hören wollen? Verschwindet. Es ist Zeit uns zu den Männern zu begeben.
; dlga_halfdan_ad_1:halfdan_ad_2|{s3}^^Yes, it's true. The news preceded you. It seems that the Saxons surprised you. Fortunately, you got the win and ended up with the enemy army. The Danish are in debt to you, {playername}. Let me reward you!
dlga_halfdan_ad_2:halfdan_ad_31|Es war ein harter Kampf, und es gab viele Verletzte.
dlga_halfdan_ad_2:halfdan_ad_32|Aufgrund meinen heutigen Sieg, haben die Sachsen viele Männer weniger um Westen Seaxe zu verteidigen.
; dlga_halfdan_ad_31:halfdan_ad_4|{s2}^^Now they enjoy the pleasures of Walhalla. Do not weep for the dead; they do not want to hear it.
; dlga_halfdan_ad_32:halfdan_ad_4|{s2}^^Yes, fate smiles upon us. The Norns weave the threads in our favor. We Danes hold East Engle and Northhymbre, and will soon add West Seaxe, and you, my friend, have become part of the fate of the sons of Ragnar. If my father had known you, he would have adopted you.
; dlga_halfdan_ad_4:halfdan_ad_5|Well, let's deal with the important things. Soon we leave Readingum to attack the Saxons. With every day that passes, they receive more men and become stronger. We must attack them and destroy them quickly. Then West Seaxe will be ours. They are afraid of us, very afraid, but Saxons are bold people with a strong king, not like those Angles. We will precipitate the battle and kill their king, along with that Aelfred, brother of the king, who is equally or more dangerous though he is little more than a boy.
; dlga_halfdan_ad_5:halfdan_ad_6|{s2}^^More immediately, we need meat for our warriors. I need you to bring me {reg3} head of cattle so I can keep the troops fed. I care very little about where you get them. Just bring them to me as soon as you can.
; dlga_halfdan_ad_6:halfdan_ad_71|Well, I'll get the cattle. I will kill Sven and take my share of the booty in West Seaxe.
dlga_halfdan_ad_6:halfdan_ad_72|Nehmt Euch besser nicht soviel heraus. Wir sind keine Freunde.
dlga_halfdan_ad_6:halfdan_ad_73|Sven befand sich nicht in Douar-an-Enez. Ich kann nicht nach Rindern suchen, ich muss ihn finden.
dlga_halfdan_ad_71:close_window|Jetzt redest du! Beeile dich! Ich möchte bald loslegen.
dlga_halfdan_ad_72:halfdan_ad_74|Oh, ich sehe Ihr denkt nun wie ein Wikinger. Ich kann Euch bezahlen. Akzeptiert Ihr 8000 Pfennige?
; dlga_halfdan_ad_73:halfdan_ad_74|Sven Bull Neck is with our enemies, ready to defend West Seaxe. That makes our interests coincide. Well, I will reward you for this service. I'll pay 8000 peningas. Do you agree?
dlga_halfdan_ad_74:halfdan_ad_71|Denkt nicht über das Geld nach, es ist unwichtig. Ich wollte Euch nur erheitern. Selbstverständlich stehe ich an Eurer Seite.
dlga_halfdan_ad_74:halfdan_ad_75|Gut zu wissen das ich belohnt werde. Bezahlt mich und ich bringe Euch Rinder.
dlga_halfdan_ad_75:close_window|Nehmen Sie Ihr Geld. Nun, bringen sie das Vieh. Viel Glück.
; dlga_halfdan_bt_1:halfdan_bt_2|{s3}^^Everything is ready. It's time to get going. If West Seaxe falls, Englaland will be finished, and our people will take these fertile lands for themselves. We'll all be rich men, and our fame will rival of the heroes of the sagas, {playername}.
dlga_halfdan_bt_2:halfdan_bt_31|Wessex wartet!
dlga_halfdan_bt_2:halfdan_bt_32|Schon bald werden Sven und ich aufeinandertreffen und beenden, was er auf der Wotans Reich begonnen hat.
dlga_halfdan_bt_2:halfdan_bt_33|Ich bin bereit an den Wurzeln Yggdrasils zu rütteln.
dlga_halfdan_bt_31:close_window|Gut gesprochen! So lasst uns gehen, Männer.
; dlga_halfdan_bt_32:close_window|You should forget this obsession you have! It is your bane. Now let's go to the men.
; dlga_halfdan_bt_33:close_window|That sounds poetic! You must have the soul of a skald, seidr's son! Now let's go to the men.
dlga_ashdown_2petition:lord_pretalk|Sammelt alle fähigen Männer und trefft mich, wenn ihr bereit seid.
; dlga_svenbn_hunting1_1:svenbn_hunting1|We owe you a lot, my people and I. When you finish your vendetta with Sven, you will always have a place back here with us.
dlga_svenbn_hunting1:svenbn_hunting2|Aelfred, ohne Euren Einsatz wäre dieser Sieg nicht möglich gewesen.
dlga_svenbn_hunting1:svenbn_hunting2.1|Jeder hat Anteil an diesem Sieg, Halfdan.
dlga_lord_deal_with_bandits_completed:svenbn_hunting21|Und erneut konnte Sven Stiernacken entkommen.
dlga_lord_deal_with_bandits_completed:svenbn_hunting22|Ein guter Kampf! Ich bin fertig mit Sven und werde mit der Beute zurückkehren.
dlga_svenbn_hunting2:svenbn_hunting3|Spart die schönen Worte. Versammelt jetzt die Männer. Der Feind ist noch nicht vernichtet und wir müssen diesen Sieg nutzen.
dlga_svenbn_hunting21:svenbn_hunting3|Es ist vorbei. Meine Männer haben die Kontrolle über Readingum. Ich sammle die Männer, der Feind ist noch nicht vernichtet und wir müssen diesen Sieg nutzen.
; dlga_svenbn_hunting22:svenbn_hunting3|We'll be waiting. Now, do not delay but go to meet Sven. Now I go to gather men. The enemy is not completely defeated and we have to exploit this victory.
; dlga_svenbn_hunting3:close_window|Good luck, {playername}, broedr. I never knew anyone with your luck or your destiny. Surely, you're soguligr, a worthy subject for sagas. Far thu vel!
; dlga_svenbn_hunting3:close_window.1|Good luck, {playername}. God is with you, because without His help it would be impossible that someone might do the deeds that you have done. Wes gesund!
dlga_lord_talk:offer_gift_quest_complete|Ich habe die Materialien für {s4}s Geschenk.
dlga_lord_talk:intrigue_quest_state_complaint|Mein Fürst – es gibt es, dass ich Euch im Vertrauten über einen Eurer Vasallen erzählen möchte.
dlga_intrigue_quest_state_complaint:lord_pretalk|Was auch immer Ihr zu sagen habt. Ich bitte Euch damit zu warten bis wir unter uns sind.
dlga_intrigue_quest_state_complaint:intrigue_quest_state_complaint_plyr|Um was geht es? Ich schätze Eure Meinung, obwohl ich hoffe, dass Ihr keinen Streit zwischen meinen Vasallen entfachen wollt ...
dlga_intrigue_quest_state_complaint_plyr:lord_intrigue_quest_complaint_stated|Mein Lehnsherr -- {s4} wird von Euren Vasallen weithin als {s5} und eine Bürde für Euer Reich angesehen.
dlga_intrigue_quest_state_complaint_plyr:lord_pretalk|Ah, ist schon gut, mein Lehnsherr.
; dlga_lord_intrigue_quest_complaint_stated:lord_pretalk|Hmm... This is troubling to hear. Although I do not encourage my vassals to speak ill of each other, I value your opinion. Perhaps I should think twice about granting {s4} any further fiefs or offices...
; dlga_lord_intrigue_quest_complaint_stated:intrigue_quest_state_complaint_failed|Sow discord among my vassals, will you? With everything else going on, do you think I appreciate my nobles turning on each other like quarreling dogs? Let me ask you this -- did someone put you up this?
dlga_intrigue_quest_state_complaint_failed:intrigue_quest_state_accept_blame|Ich stehe zu meinem Wort, mein Lehnsmann.
; dlga_intrigue_quest_state_complaint_failed:intrigue_quest_state_deflect_blame|Yes, sire -- {s4} put me up to denouncing {s5}!
dlga_intrigue_quest_state_accept_blame:lord_pretalk|In der Tat. Ihr mögt zu Euren Worten stehen, aber behaltet sie für Euch. Ich will nicht, dass Ihr meinen treuen Gefolgsmann {s4} untergrabt.
dlga_intrigue_quest_state_deflect_blame:lord_pretalk|Das dachte ich mir. Ein Wort des Ratschlags, {reg59?Mädel:Junge} – mischt Euch nicht in das Gezanke anderer ein. Genug davon jetzt.
dlga_lord_talk:lord_denounce_1|Ich möchte Euch etwas sagen: Wir haben genug von Eurem {s4} -Kram
dlga_lord_denounce_1:lord_denounce_2|Entschuldigt ... Was habt Ihr gesagt?
dlga_lord_denounce_2:lord_denounce_3|Ihr habt mich gehört. Ihr werdet {s4}
dlga_lord_denounce_2:lord_pretalk|Egal. Ihr müsst mich falsch verstanden haben.
dlga_lord_denounce_3:close_window|Wer wurde so etwas sagen? Mich trotz unserer Freundschaft so zu beleidigen ... oh, wie viel grausamer ist ein Messer in den Rücken durch einen früheren Freund als der Schwerthieb eines Erzfeindes! Ich weiß nicht, welche Ränke Ihr schmiedet, aber ich will damit nichts zu tun haben! Geht mir aus den Augen. Euer Anblick macht mich krank!
dlga_lord_denounce_3:close_window.1|Hmmh, wirklich? Ist das Eure eigene Meinung, oder haben Euch meine Rivalen dieser Worte in den Mund gelegt? Egal, ich werde Euer Spiel nicht mitspielen. Geht mir aus den Augen, und nehmt Eure Intrigen mit Euch!
dlga_lord_denounce_3:lord_denounce_4|Ich werde mich nicht von Euch in der Öffentlichkeit entehren lassen, {Herr/meine Dame}. Nehmt Eure Worte zurück, oder wir treffen uns auf dem Duellplatz wieder.
dlga_lord_denounce_3:lord_denounce_4.1|Ist das wahr? Nun, dann hört dies – Ihr seid eine Schlange und ein Haderlump, und – wenn Ihr mir nicht auf dem Duellplatz entgegentretet – auch ein Feigling. Was sagt Ihr nun? Nehmt Ihr Eure Worte zurück, oder sollen wir die Klingen kreuzen?
dlga_lord_denounce_4:lord_respond_to_insult_challenge_duel_confirm|Es wäre mir ein Vergnügen, für Euch zu kämpfen.
