dlga_start:blocked_agent|Essa pessoa parece ocupada. Talvez eu deva seguir em frente...
dlga_lady_suggest_elope:lady_conclude_relationship.3|Bom {playername} -- fugir seria jogar fora meus laços familiares, que são tudo para mim! Eu tenho uma considerável afeição por você, mas não sei se estou preparada para arriscar isso.
dlga_lady_suggest_elope:lady_conclude_relationship.4|Bom {playername} -- Não estou acostumada com as dificuldades de se estar no campo viajando com soldados o tempo todo como você está. Eu quero um lar para chamar de meu. Se você fosse um lorde de um castelo com um grande salão, eu iria para lá feliz da vida como sua esposa, para ser a senhora do lugar. Mas eu não quero viver como um cão de caça.
dlga_lady_suggest_elope:lady_elope_agree|Fugir com você? Sim -- podemos fazer isso. Será uma afronta a minha família -- mas um casamento sem amor, e uma vida sem você, podem ser de longe muito pior que isso! Mas esteja avisado -- isso será um grande golpe ao prestígio de meu {s11}, e ele vai fazer tudo que puder para atingi-lo. 
dlga_lady_elope_agree:lady_elope_agree_nurse|Rápido, então! Não há tempo a perder.
dlga_lady_elope_agree:close_window|Tudo ao seu poder, você diz? Em.. Espere um pouco, me deixe pensar...
dlga_lady_elope_agree_nurse:lady_elope_agree_lady_vows|Meu senhor... Minha senhora... Gostariam que eu testemunhasse seus votos?
dlga_lady_elope_agree_lady_vows:lady_elope_agree_nurse_2|Sim, faça isso. De minha parte, faço o seguinte voto: Eu, {s4}, juro que aceito {playername} como meu esposo, de acordo com as antigas leis e costumes de nossa terra...
dlga_lady_elope_agree_nurse_2:lady_elope_agree_player_vows|Muito bem. E você, {playername}, jura aceitar {s4} como sua esposa?
dlga_lady_elope_agree_player_vows:close_window|Eu juro.
dlga_lady_elope_agree_player_vows:close_window.1|Eh, o que? Isso está indo rápido demais...
dlga_lady_elope_agree:lady_conclude_relationship|Oh, mesmo? Minha querida -- Nunca poderia separar uma dama de sua família dessa forma...
dlga_lady_conclude_relationship:lady_conclude_relationship_confirm|Então suponho que nosso tempo juntos chegou ao fim...
dlga_lady_conclude_relationship_confirm:lady_conclude_relationship_confirm_yes|Sim -- deve ser...
dlga_lady_conclude_relationship_confirm:lady_conclude_relationship_confirm_no|Espere -- talvez ainda haja uma chance para nós!
dlga_lady_conclude_relationship_confirm_yes:close_window|Adeus, {playername}. Ainda nos veremos novamente, nas cortes e castelos desse reino, mas devemos manter distância um do outro. Ainda assim, eu lembrarei destes dias com ternura.
dlga_lady_conclude_relationship_confirm_no:close_window|Nesse caso, nós devemos esperar e ver o que o futuro nos traz.
dlga_lady_generic_mission_succeeded:lady_pretalk|Sempre uma honra servir, {s65}.
dlga_lady_premeet:lady_meet|Eu sou {playername}.
dlga_lady_premeet:lady_meet.1|Meu nome é {playername}. Ao seu dispor.
dlga_lady_meet:lady_meet_end|É claro. Que esplêndido finalmente conhecê-lo.
dlga_lady_meet:lady_meet_end.1|{playername}? Acho que nunca ouvi falar de você antes.
; dlga_lady_meet_end:lady_talk|I am about to retire for a little while, but perhaps we may have a chance to speak later...
dlga_lady_meet_end:lady_talk.1|Agora, se me permite...
dlga_lady_meet_end:lady_talk.2|Posso ajudar em algo?
dlga_lady_talk:lord_talk_ask_location|Eu quero saber a localização de alguém.
dlga_lady_pretalk:lady_talk|Agora, se me permite...
dlga_lady_pretalk:lady_talk.1|Algo mais?
dlga_lady_talk:lady_relations|Posso ter a honra de saber mais sobre você, minha senhora?
dlga_lady_talk:lady_profess_admiration|Minha senhora, eu gostaria de declarar que sou seu mais ardente admirador.
dlga_lady_talk:lady_tournament_dedication_reaction|Minha senhora, eu gostaria de dedicar meu sucesso no recente torneio a você.
dlga_lady_profess_admiration:close_window|{s11}Eu gostaria muito se pudéssemos nos ver com mais frequência.
dlga_lady_profess_admiration:lady_pretalk|Ah... Você é muito gentil... Oh puxa, está tarde, não está? Preciso ir.
dlga_lady_talk:lady_recite_poetry|Gosta de poesia, minha senhora?
dlga_lady_recite_poetry:lady_recite_poetry|Isso dependeria do poema. Você pretendia recitar um verso?
; dlga_lady_recite_poetry:lady_recite_poetry_response|The muse Calliope bore to Morpheus a son named Orpheus...
; dlga_lady_recite_poetry:lady_recite_poetry_response.1|A lion was awakened from sleep by a mouse running over his face...
; dlga_lady_recite_poetry:lady_recite_poetry_response.2|There is a distant isle...
; dlga_lady_recite_poetry:lady_recite_poetry_response.3|LO, praise of the prowess of people-kings...
; dlga_lady_recite_poetry:lady_recite_poetry_response.4|But anxious cares already seized the queen...
dlga_lady_recite_poetry:lady_pretalk|Na verdade, não consigo lembrar de algum que possa recitar...
dlga_lady_private_conversation_end:lady_pretalk|O tempo está passando rapidamente, e não podemos esperar muito.
dlga_lady_talk:lady_marriage_discussion|Você acha que teríamos um futuro juntos, minha senhora?
dlga_lady_marriage_discussion:lady_other_suitor|Senhor -- como deve saber, eu recebi ofertas de um grande número de cavalheiros como você. Eu ainda não estou no ponto onde possa me comprometer com qualquer um deles.
dlga_lady_marriage_discussion:lady_proposal_refused|É bom saber que você está pensando seriamente sobre o futuro. Contudo, gostaria de ver você subir um pouco na vida antes de estar pronta para me comprometer e casar com você.
dlga_lady_marriage_discussion:lady_proposal_refused.1|É bom saber que suas intenções são honráveis. Contudo, eu resolvi somente me casar com um homem da mais forte moral. Queria que você provasse mais nesse aspecto.
dlga_lady_marriage_discussion:lady_proposal_refused.2|Senhor -- é reconfortante ouvir que suas intenções sobre mim são honráveis. Mas talvez devêssemos dar um tempo para que as afeições que sentimos um pelo outro cresçam e fiquem mais fortes, antes de tomar tal decisão.
dlga_lady_marriage_discussion:lady_betrothed|Oh {playername}, isso me deixaria tão feliz! Mas meu {s11} {s4} nunca permitiria... Talvez seja melhor não tentarmos isso...
dlga_lady_marriage_discussion:close_window|Oh {playername}, isso me deixaria tão feliz! Vá e peça a meu {s11} {s4} sua benção!
; dlga_lady_marriage_discussion:lady_proposal_refused.3|It is good to hear that your intentions are honorable. However, I am not ready to commit yet.
dlga_lady_proposal_refused:lady_proposal_refused_persuade_check|Talvez possa persuadí-la de não adiarmos mais isso.
dlga_lady_proposal_refused_persuade_check:lady_proposal_refused_persuade_player_response|O que tem a dizer?
dlga_lady_proposal_refused_persuade_player_response:lady_proposal_refused_persuade_result|O amor é uma rosa, minha senhora. Deixe-a sem colher, e ela murchará.
dlga_lady_proposal_refused_persuade_player_response:lady_pretalk|Deixa para lá.
dlga_lady_proposal_refused_persuade_result:close_window|Chega, senhor! Eu não serei apressada a me casar, com você ou com quem quer que seja! Você me deixou fula da vida. Por favor me deixe sozinha por enquanto. Eu avisarei quando estiver pronta para falar com você novamente.
dlga_lady_proposal_refused_persuade_result:lady_betrothed|Oh {playername}, eu nunca permitiria que isso acontecesse! Oh, se ao menos pudéssemos nos casar! Mas meu [s11} {s4} nunca daria sua permissão... Talvez seja melhor que nos separemos...
dlga_lady_proposal_refused_persuade_result:close_window.1|Oh {playername}, nunca permitiria isso! Vá e peça a meu {s11} {s4} a permissão para que nos casemos!
dlga_lady_proposal_refused:close_window|Muito bem -- eu me esforçarei para ser digno de sua estima!
dlga_lady_other_suitor:lady_pretalk|Me entristecesse ouvir isso, minha senhora, mas assim será
dlga_lady_other_suitor:lady_other_suitor_challenge|Quem é o patife! Me diga o nome dele!
; dlga_lady_other_suitor_challenge:lady_pretalk|I would be so grateful! But from what I understand, you already have a duel on your hands. He is not honor-bound to fight you, if you are committed to another combat. Please, conclude your other business in a hurry, to rescue me from that man's attentions.
dlga_lady_other_suitor_challenge:lady_pretalk.1|Ah! Conversa. Mas até onde sei, você já tem um duelo em suas mãos. Termine o que tem que fazer antes disso! (suspiro) ... Homens, tão tolos... 
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm|O nome dele é {s5}, Por favor, salve-me das mãos daquele homem!
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm.1|Faria isso? Será interessante. Muito bem. Seu rival é {s5}. Veremos quem de vocês tem mais energia.
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm.2|Caramba! Eu gostaria que isso não fosse uma questão de honra, assim eu poderia recusar esse pedido. Mas infelizmente, me sinto compelida a dizer que seu rival é {s5}. Eu queria que os céus não tivessem dado a mim tamanha beleza, assim não inspiraria tais paixões nos homens!
dlga_lady_other_suitor_challenge:lady_other_suitor_challenge_confirm.3|Não falarei mais sobre isso! É bobagem que você e {s5} lutem -- opa! Por favor, eu imploro, esqueça esse nome que acabou de escapar de meus lábios...
dlga_lady_other_suitor_challenge_confirm:lady_other_suitor_challenge_confirm_yes|Que seja! Eu irei desafiá-lo a um duelo!
dlga_lady_other_suitor_challenge_confirm:lady_other_suitor_challenge_confirm_no|Pensando bem, minhas paixões me deixarem levar... Esqueça.
dlga_lady_other_suitor_challenge_confirm_no:lady_private_conversation_end|Bom. É sábio não deixar que suas emoções o carreguem.
dlga_lady_talk:lady_active_mission_1|Sobre a tarefa que me pediu...
; dlga_lady_active_mission_1:lady_active_mission_2|Yes {reg59?madam:sir}, have you made any progress on it?
; dlga_lady_active_mission_2:lady_active_mission_thankyou|Indeed. I brought you {reg5} {reg1?pieces:piece} of {s33}.
; dlga_lady_active_mission_2:lady_active_mission_thankyou1|Indeed. I brought you {reg5} {reg1?bottles:bottle} of {s33} and 2 pieces of cheese.
; dlga_lady_active_mission_thankyou:lady_talk|Thank you very much, {playername}! I really appreciate your helping me. I promise I would find a way to reward you for your valiant efforts.
; dlga_lady_active_mission_thankyou1:lady_talk|Thank you very much, {playername}! I really appreciate your helping me. I promise I would find a way to reward you for your valiant efforts.
dlga_lady_active_mission_2:lady_active_mission_3|Ainda estou trabalhando nisso.
dlga_lady_active_mission_2:lady_mission_failed|Temo que não poderei dar cabo desta tarefa.
; dlga_lady_active_mission_3:lady_pretalk|Thank you, {reg59?madam:sir}, but please hurry up.
; dlga_lady_mission_failed:lady_pretalk|Ah, I am sorry to hear that {reg59?madam:sir}. I'm very disappointed in you!
dlga_lady_talk:lady_ask_for_quest|Haveria alguma coisa que possa fazer para ganhar sua honra?
dlga_lady_ask_for_quest:lady_pretalk|Não tenho outros serviços para você no momento.
; dlga_lady_ask_for_quest:lady_mission_told|Oh, {playername}, there is a delicate matter. I need you to take a message to my... to {s3}. Do you think you could do me this little favor? {s33}
; dlga_lady_ask_for_quest:lady_mission_told.3|Oh, I fear I may never see my {s17}, {s13}, again... He is a prisoner in the dungeon of {s14}. We have tried to negotiate his ransom, but it has been set too high. We can never hope to raise that much money without selling everything we own, and God knows {s13} would rather spend his life in prison than make us destitute. Instead, I came up with a plan to get him out of there, but it requires someone to make a great sacrifice, and so far, my pleas have fallen on deaf ears...
dlga_lady_ask_for_quest:lady_mission_told.4|Meu pobre {s11}, {s13}, foi feito prisioneiro nas masmorras de {s14}. A única maneira que podemos nos falar é através de cartas que trocamos quando possível, mas a jornada até lá é perigosa que temos pouca chance de fazer isso por conta própria. Por favor, você entregaria uma carta para mim?
dlga_lady_ask_for_quest:lady_quest_duel_for_lady|{playername}, é bondade sua perguntar, mas sabe pouco dos meus problemas e não posso pedir que corra perigo por minha causa.
dlga_lady_quest_duel_for_lady:lady_quest_duel_for_lady_2|Me diga que problema é esse, e eu farei minhas próprias decisões.
dlga_lady_quest_duel_for_lady_2:lady_quest_duel_for_lady_3|Muito bem, como quiser... Meu esposo fez certos inimigos em sua vida, {playername}. Um dos mais audazes é {s13}. Ele sai por ai fazendo terríveis acusações sobre mim, impugnando minha honra a torto e a direito! Uma vez que ele não pode ferir meu marido diretamente, ele está me usando como alvo para tentar manchar nosso nome. Você deveria ouvir as terríveis coisas que ele diz! Eu gostaria que houvesse alguém bravo o suficiente para calá-lo, mas {s13} é um reconhecido e temido espadachim...
dlga_lady_quest_duel_for_lady_3:lady_quest_duel_for_lady_3_accepted|Não o temo, {s65}. Farei ele engolir suas mentiras.
dlga_lady_quest_duel_for_lady_3_accepted:close_window|Oh! Não posso pedir isso de você, {playername}, mas... seria eternamente grata a você. Será tão bom se você defender minha honra. Muito, muito obrigado. Todas as minhas preces vão com você.
; dlga_lady_quest_duel_for_lady_3:lady_quest_duel_for_lady_3_rejected|If he is that dangerous, perhaps maybe it would be better to ignore him...
; dlga_lady_quest_duel_for_lady_3_rejected:close_window|Oh... Perhaps you're right, {playername}. I should let go of these silly childhood ideas of chivalry and courage. {reg59?People:Men} are not like that, not anymore. Good day to you.
; dlga_lady_ask_for_quest:lady_ask_for_quest_past|Well, {playername}, there is a delicate matter that I am not sure how to solve. I have been having nightmares lately...
; dlga_lady_ask_for_quest_past:lady_ask_for_quest_past2|You can count on me, my lady. Your secret is safe with me.
; dlga_lady_ask_for_quest_past:lady_mission_rejected|Nightmares? Hmm. Well, good luck with that.
; dlga_lady_ask_for_quest_past2:lady_ask_for_quest_past3|Well, {playername}, when I was younger, many years ago, there was a very handsome young guard in our castle. I had never seen anyone so handsome. Long story short, we fell in love, and..., well, we became lovers. But then I was married off to my husband, and my love was sent away. I have never seen him again. I have always suspected that either my father or my husband or both of them learned about our affair and sent him to die somewhere, or just hired an assassin to kill him. It was many years ago, but suddenly I started having these dreams in which he is calling me, asking me to go with him and saying that my husband is the one who murdered him. But many years have passed, and I don't feel the infatuation anymore. He's dead, and I'm not, so how can I join him, anyway? Is he a ghost now, asking me to die to join him?
; dlga_lady_ask_for_quest_past3:lady_ask_for_quest_past4|No need to worry, my lady. I will deal with this 'ghost.' Where exactly is he calling you?
; dlga_lady_ask_for_quest_past3:lady_mission_rejected|Sorry, I can't help you with that.
; dlga_lady_ask_for_quest_past4:close_window|He seems to be somewhere around {s33}. Oh, {playername}, I am so grateful. But, please, I beg you, be very discrete about this matter. I don't want my husband or anyone else to know about what happened.
dlga_lady_ask_for_quest:lady_pretalk.1|Não, {playername}, eu não tenho necessidade de um campeão no momento.
; dlga_lady_mission_told:lady_mission_accepted|As you wish, {s65}, it shall be done.
dlga_lady_mission_told:lady_mission_rejected|{s66}, temo que não possa ajudá-la no momento.
; dlga_lady_mission_accepted:close_window|You are a true {reg59?lady:gentleman}, {playername}. Thank you so much for helping me
; dlga_lady_mission_rejected:close_window|You'll not help a woman in need? You should be ashamed, {playername}... Please leave me. I have some important embroidery to catch up on.
dlga_lady_talk:lady_restore_relation|Eu gostaria de melhorar minhas relações com um lorde. Poderia me ajudar?
dlga_lady_restore_relation:lady_pretalk|{playername}, não o conheço suficiente para fazer algo por você. Me desculpe.
; dlga_lady_restore_relation:lady_restore_relation_2|Hmm. I guess you got on the wrong side of somebody. Very well, with whom do you want to restore your relation?
dlga_lady_restore_relation_2:lady_pretalk|Esqueça. Eu me dou bem o bastante com todo mundo.
dlga_lady_restore_relation_2b:lady_restore_relation_3|Bem posso tentar ajudá-l{o/a} nisso. Tenho certeza que alguns presentes caros farão {s10} olhar para você mais favoravelmente.
; dlga_lady_restore_relation_3:lady_restore_relation_4|You can improve your relation with {s10} by sending {reg4?her:him} a gift worth {reg10} peningas. But if you can afford spending {reg11} peningas on the gift, it would make a good impression on {reg4?her:him}. And if you can go up to {reg12} peningas, that would really help smooth things out.
; dlga_lady_restore_relation_4:lady_restore_relation_5|I think a gift of {reg10} peningas will do.
; dlga_lady_restore_relation_4:lady_restore_relation_5.1|Maybe I can afford {reg11} peningas.
; dlga_lady_restore_relation_4:lady_restore_relation_5.2|In that case, I am ready to spend {reg12} peningas.
dlga_lady_restore_relation_4:lady_restore_relation_cant_afford|Não acho que eu possa conceder um presente no atual momento.
dlga_lady_restore_relation_5:lady_restore_relation_6|Excelente. Então escolherei um presente apropriado para que você envie para {s10} com seus cumprimentos. Tenho certeza que {reg4?ela:ele} apreciará o gesto.
dlga_lady_restore_relation_6:lady_pretalk|Obrigado por sua ajuda, madame.
; dlga_lady_restore_relation_cant_afford:lady_pretalk|I am afraid that I cannot be of much help in that case, {playername}. I am sorry.
dlga_lady_talk:lady_leave|Preciso partir agora.
dlga_convince_begin:convince_options|Ainda não vejo o por que devo aceitar o que está me pedindo.
; dlga_convince_options:convince_bribe|Then I'll make it worth your while. ({reg8} peningas)
dlga_convince_options:convince_friendship|Por favor, faça isso pela nossa amizade. (-{reg9} de relação)
; dlga_convince_options:convince_persuade_begin|Let me try to convince you. (Persuasion)
dlga_convince_options:lord_pretalk|Deixa para lá.
; dlga_convince_bribe:convince_bribe_verify|Mmm, a generous gift to my coffers would certainly help matters... {reg8} peningas should do it. If you agree, then I'll go with your suggestion.
dlga_convince_bribe_verify:convince_bribe_cant_afford|Temo que minhas finanças não suportem tal presente.
; dlga_convince_bribe_verify:convince_bribe_goon|Very well, please accept these {reg8} peningas as a token of my gratitude.
dlga_convince_bribe_verify:convince_begin|Deixe-me pensar sobre isso pouco mais.
dlga_convince_bribe_cant_afford:convince_options|Ah. Nesse caso, há pouco que posso fazer, a menos que você tenha mais algo a dizer.
dlga_convince_bribe_goon:convince_accept|{Meu caro/Minha cara} {playername}, seu generoso presente me levou a reconsiderar o que me pediu, e tenho que apreciar a sabedoria de sua proposta.
; dlga_convince_friendship:convince_friendship_verify|You've done well by me in the past, {playername}, and for that, I will go along with your request, but know that I do not like you using our relationship this way.
dlga_convince_friendship_verify:convince_friendship_go_on|Perdoe-me, meu amigo, mas preciso de sua ajuda nisso.
dlga_convince_friendship_verify:lord_pretalk|Se isso não te agradar, então tentarei algo diferente.
; dlga_convince_friendship_go_on:convince_accept|All right then, {playername}. I will accept this for your sake. But remember, you owe me for this.
dlga_convince_friendship:lord_pretalk|Não acho que eu deva tal favor, {playername}. Não vejo razão de aceitar isso.
dlga_convince_friendship:lord_pretalk.1|Isso é uma piada? Você tem coragem em me pedir favores, {playername}. Pois lhe asseguro que não terá nada de mim.
dlga_convince_persuade_begin:convince_persuade_begin_2|Muito bem. Convença-me.
dlga_convince_persuade_begin_2:convince_persuade|[Tentar persuadir]
; dlga_convince_persuade_begin_2:convince_begin|Wait. Perhaps there is another way to convince you.
; dlga_convince_persuade_begin:lord_pretalk|Goodness sake, {playername}! Haven't we talked enough already? I am tired of listening to you, and I do not want to hear any more of it right now.
; dlga_convince_persuade:convince_accept|All right! All right! You have persuaded me to do it. I'll go ahead with what you suggest.
; dlga_convince_persuade:convince_options|You have a point, {playername}. I admit that much. However, I am not yet convinced I should do as you bid.
; dlga_convince_persuade:convince_options.1|Enough, {playername}. You've made a lot of arguments, but I find none of them truly convincing. I stand by what I said before.
dlga_convince_persuade:convince_options.2|Para falar a verdade, {playername}, não consigo ver o que há de bom no que me disse. O que me pede faz menos sentido agora do que quando pediu antes.
; dlga_start:siege_won_seneschal_1|I must congratulate you on your victory, my {reg59?lady:lord}. Welcome to {s1}. We, the housekeepers of this castle, are at your service.
dlga_siege_won_seneschal_1:siege_won_seneschal_2|Você é o senescal?
; dlga_siege_won_seneschal_2:siege_won_seneschal_3|Indeed I am, my {reg59?lady:lord}. I have always served the masters of {s1} to the best of my ability, whichever side they might be on. Thus you may count on my utmost loyalty for as long as you are the {reg59?lady:lord} of this place. Now, do you intend to keep me on as the seneschal? I promise you will not be disappointed.
dlga_siege_won_seneschal_3:siege_won_seneschal_4|Muito bem, você pode manter seu posto por enquanto.
dlga_siege_won_seneschal_3:siege_won_seneschal_4.1|Você pode ficar, mas eu ficarei de olho em você.
; dlga_siege_won_seneschal_4:siege_won_seneschal_5|Thank you, my {reg59?lady:lord}. If you do not mind my impudence, may I inquire as to what you wish to do with the castle?
dlga_siege_won_seneschal_5:siege_won_seneschal_6|Eu irei vendê-lo para outro lorde.
dlga_siege_won_seneschal_5:siege_won_seneschal_6.1|Eu pretendo ficar com ele.
dlga_siege_won_seneschal_5:siege_won_seneschal_list_options|Eu ainda não pensei muito nisso. Qual são minhas opções.
dlga_siege_won_seneschal_list_options:siege_won_seneschal_list_options_2|De acordo com nossas leis e tradições, você pode fazer uma das seguintes coisas. Primeiro, você poderia colocar uma guarnição aqui para proteger o castelo de contra-ataques imediatos, então procurar uma audiência com algum lorde rico e pedir que ele faça uma oferta. O castelo pode valer uma quantia considerável, pode acreditar. Se não deseja vendê-lo, então deve encontrar um lorde soberano e protetor que aceitaria você como vassalo. Sem apoio e um exército real, será difícil manter o castelo. Você e {s1} serão um potencial alvo para qualquer um com ambição e alguns soldados.
; dlga_siege_won_seneschal_list_options_2:siege_won_seneschal_list_options_3|What do you mean, a liege lord and protector? I won this place by my own hand. I don't need anyone else!
; dlga_siege_won_seneschal_list_options_3:siege_won_seneschal_list_options_4|Of course you don't, my {reg59?lady:lord}. However, no lord in the land will recognize your claim to the castle unless it is verified by royal decree. They would call {s1} an outlaw stronghold and take it from you at the earliest opportunity. Surely, not even you could stand against a whole army.
dlga_siege_won_seneschal_list_options_4:siege_won_seneschal_6|Hmm. Vou pensar sobre isso.
; dlga_siege_won_seneschal_6:close_window|I am very pleased to hear it, my {reg59?lady:lord}. I am only trying to serve you to the best of my ability. Now, if at any time you find you have further need of me, I will be in the great hall arranging a smooth handover of the castle to your forces. 
; dlga_start:seneschal_intro_1|Good day, {reg59?madam:sir}. I do not believe I've seen you here before. Let me extend my welcome to you as the seneschal of {s1}.
dlga_seneschal_intro_1:seneschal_intro_1a|Um prazer conhecê-lo, {s65}.
dlga_seneschal_intro_1a:seneschal_talk|Como posso ajudá-lo?
dlga_seneschal_intro_1:seneschal_intro_1b|O que exatamente você faz aqui?
; dlga_seneschal_intro_1b:seneschal_talk|Ah, a seneschal's duties are many, good {reg59?woman:sire}. For example, I collect the rents from my lord's estates, I manage the castle's storerooms, I deal with the local peasantry, I take care of castle staff, I arrange supplies for the garrison... All mundane matters on this fief are my responsibility, on behalf of my lord. Everything except commanding the soldiers themselves.
; dlga_start:seneschal_talk|Good day, {reg59?madam:sir}.
dlga_seneschal_pretalk:seneschal_talk|Mais alguma coisa?
dlga_seneschal_talk:seneschal_ask_something|Eu gostaria de te perguntar uma coisa.
dlga_seneschal_talk:seneschal_ask_about_someone|Eu quero saber mais sobre alguém...
dlga_seneschal_ask_about_someone:seneschal_ask_about_someone_2|Talvez eu possa ajudá-l{o/a}. Quem tem em mente?
dlga_seneschal_ask_about_someone_2:seneschal_pretalk|Deixa para lá.
dlga_seneschal_talk:close_window|Estou de saída. Adeus.
dlga_seneschal_ask_something:seneschal_ask_something_2|Farei o que puder para ajudar, é claro. O que deseja perguntar?
dlga_seneschal_ask_something_2:seneschal_ask_location|Talvez você saiba onde encontrar alguém...
dlga_seneschal_ask_location:seneschal_ask_location_2|Bem, um homem na minha posição realmente ouve todo tipo de coisa. Quem você teria em mente?
dlga_seneschal_ask_location_2:seneschal_pretalk|Deixa para lá.
; dlga_start:close_window.72|There! I can see the walls of {s3} in the distance. We've made it safely. Here, take this purse of {reg3} peningas, as I promised. I hope we can travel together again someday.
dlga_start:talk_caravan_escort|Chegamos tão longe... Está o caminho livre a frente?
dlga_talk_caravan_escort:talk_caravan_escort_2a|Pode haver bandidos por perto. Fique conosco.
; dlga_talk_caravan_escort_2a:close_window|Trust me, {playername}. We're already staying as close to you as we can. Lead the way.
dlga_talk_caravan_escort:talk_caravan_escort_2b|Nenhum sinal de problema, podemos respirar aliviados.
dlga_talk_caravan_escort_2b:close_window|Eu respirarei aliviado quando chegar a {s1} e em nenhum momento antes. Vamos continuar.
dlga_start:merchant_talk|O que você quer? Pagamos sua taxa não faz nem três dias.
dlga_start:merchant_talk.1|Saudações, amigo.
; dlga_start:merchant_talk.2|What do you want? We are but simple merchants. We have no quarrel with you, so leave us alone.
dlga_start:merchant_talk.3|Esteja avisado, patife! Esta caravana esta sob proteção de {s9}. Saia do nosso caminho ou enfrente a fúria dele!
dlga_start:merchant_talk.4|Sim? O que quer?
dlga_merchant_pretalk:merchant_talk|Mais alguma coisa?
dlga_merchant_talk:caravan_start_war_quest_1|Você esta invadindo o território de {s17}. Estou confiscando essa caravana e todos os bens!
dlga_caravan_start_war_quest_1:caravan_start_war_quest_2|O que? Que baboseira é essa? Estamos em paz com {s17}, e somos livres para atravessar essas terras!
dlga_caravan_start_war_quest_2:merchant_attack|Veremos isso! Defendam-se!
dlga_caravan_start_war_quest_2:close_window|Hmm. Foi um mal entendido. Adeus.
dlga_merchant_talk:merchant_talk_offer|Eu tenho uma oferta para você.
dlga_merchant_talk_offer:merchant_talk_offer_2|O que foi?
dlga_merchant_talk_offer_2:caravan_offer_protection|Posso escoltá-lo até seu destino por um preço.
dlga_merchant_talk_offer_2:merchant_pretalk|Nada. Esqueça.
dlga_merchant_talk:merchant_bandit_information|Estou caçando um grupo de bandidos com a seguinte descrição... Já os viste?
; dlga_merchant_talk:merchant_trip_explanation|Tell me about your journey.
dlga_merchant_trip_explanation:merchant_pretalk|Estamos vindo de {s11} em direção a {s12}.{s14}
dlga_merchant_talk:merchant_demand|Eu exijo algo de você!
dlga_merchant_demand:merchant_demand_2|O que você quer?
dlga_merchant_demand_2:merchant_demand_toll|Há uma taxa para poder passar por aqui!
; dlga_merchant_demand_toll:merchant_demand_toll_2|Please, I don't want any trouble. I can give you {reg6} peningas. Just let us go.
; dlga_merchant_demand_toll:merchant_demand_toll_2.1|I don't want any trouble. I can give you {reg6} peningas if you'll let us go.
; dlga_merchant_demand_toll_2:merchant_demand_toll_accept|Agreed. Hand it over and you may go in peace.
; dlga_merchant_demand_toll_accept:close_window|Very well then. Here's {reg6} peningas. 
; dlga_merchant_demand_toll_2:merchant_pretalk|I changed my mind. I can't take your money.
dlga_merchant_demand_toll_2:merchant_attack|Não, eu quero tudo que você tem! [Atacar]
dlga_merchant_demand_2:merchant_attack_begin|Entregue seu ouro e bens valiosos agora!
dlga_merchant_demand_2:merchant_pretalk|Nada. Esqueça.
dlga_merchant_attack_begin:merchant_attack_verify|Está nos roubando?{s11}
dlga_merchant_attack_verify:merchant_attack_verify_norob|Roubando você? Não, não! Foi uma piada.
; dlga_merchant_attack_verify_norob:close_window|God, don't joke about that, {reg59?lass:lad}. For a moment, I thought we were in real trouble.
dlga_merchant_attack_verify:merchant_attack|É claro que estou roubando você. Agora me entregue suas coisas.
dlga_merchant_attack:close_window|Madit{o/a} seja, não vai ter nada de nós sem lutar!
dlga_caravan_offer_protection:caravan_offer_protection_2|Essas estradas são perigosas mesmo. Proteção nunca é demais.
dlga_caravan_offer_protection_2:close_window|Uma escolta? Estamos quase lá! Mesmo assim, obrigado pela oferta.
; dlga_caravan_offer_protection_2:caravan_offer_protection_3|We are heading to {s1}. I will pay you {reg2} peningas if you escort us there.
dlga_caravan_offer_protection_3:caravan_offer_protection_4|Aceito.
dlga_caravan_offer_protection_4:caravan_offer_protection_5|Eu quero que fique perto de nós durante o caminho. Precisaremos de sua ajuda caso haja alguma emboscada de bandidos.
; dlga_caravan_offer_protection_5:caravan_offer_protection_6|Don't worry. You can trust me.
dlga_caravan_offer_protection_6:close_window|Bom. Fale comigo novamente quando estivermos perto de {s1} para pegar seu dinheiro. Por enquanto, vamos prosseguir.
dlga_caravan_offer_protection_3:caravan_offer_protection_4b|Esqueça.
dlga_caravan_offer_protection_4b:close_window|Talvez uma outra hora, então.
dlga_merchant_talk:talk_caravan_enemy_2|Não tão rápido. Primeiro, entregue seus bens e seu dinheiro.
dlga_talk_caravan_enemy_2:close_window|Nunca. É nosso dever proteger esses bens. Terá que lutar conosco, salteador!
dlga_merchant_talk:close_window|[Sair]
; dlga_start:prison_guard_players|Good day, my {reg59?lady:lord}. Will you be visiting the prison?
dlga_prison_guard_players:close_window|Sim. Destranque a porta.
dlga_prison_guard_players:prison_guard_report_missing|Sim. Destranque a porta.
dlga_prison_guard_players:close_window.1|Não, não agora.
; dlga_prison_guard_report_missing:prison_guard_player_2|My {reg59?lady:lord}, just so you know, one of your prisoners is not yet conscious. Do you still desire to enter?
; dlga_prison_guard_report_missing:prison_guard_player_2.1|My {reg59?lady:lord}, just so you know, some of your prisoners are not yet conscious. Do you still desire to enter?
; dlga_prison_guard_player_2:close_window|Yes, I do.
