dlga_start:blocked_agent|Questa persona sembra occupata. Forse dovrei andarmene...
dlga_lord_hunt_down_fugitive_reward_reject:lord_pretalk|Siete {reg59?una donna/un uomo} che fa della giustizia la sua ricompensa, vero? Come desiderate, {playername}, come desiderate. Un sentimento onorevole. Avete i miei più sinceri ringraziamenti per esservi sbarazzato di quel {s43}.
dlga_lord_hunt_down_fugitive_fail:lord_pretalk|È un giorno triste, {s43} è riuscito nuovamente ad evitare la mano della giustizia. Pensavo che voi l'avreste punito, {playername}. Chiaramente, avevo torto.
dlga_lord_active_mission_2:lord_active_mission_3|Sono ancora all'opera su questo.
dlga_lord_active_mission_2:lord_mission_failed|Credo di non avere le capacità necessarie per questo incarico.
dlga_lord_active_mission_3:lord_pretalk|Bene. Ricordate, conto su di voi.
dlga_lord_mission_failed:lord_pretalk|{s43}
dlga_lord_suggets_attack_enemy_castle3:lord_pretalk|Dovrebbe essere possibile. Molto bene, attaccheremo {s1}.
; dlga_lord_propose_mercenary:lord_mercenary_service|As it happens, {playername}, I promised {s10} that I would hire a company of mercenaries for an upcoming campaign. 
dlga_lord_mercenary_service:lord_mercenary_service_reject|Vi ringrazio, ma non è di mio interesse.
dlga_lord_mercenary_service:lord_mercenary_service_accept|Certo, mi unirò a {s9}.
dlga_lord_mercenary_service:lord_mercenary_elaborate_pay|La cosa mi interessa. Vi prego, ditemi di più.
dlga_lord_mercenary_service_accept:lord_mercenary_service_verify|Perfetto. Naturalmente dovete fare una dichiarazione formale di lealtà e dare la vostra parola d'onore che voi e la vostra compagnia resterete al servizio di {s9} per un periodo di almeno un mese.
dlga_lord_mercenary_service_verify:lord_mercenary_service_verify_2|Come desiderate. I vostri nemici sono i miei nemici.
dlga_lord_mercenary_service_verify:lord_mercenary_service_reject|Ripensandoci, lasciamo stare.
dlga_lord_mercenary_service_verify_2:lord_mercenary_service_accept_3|È fatta. Avete preso una saggia decisione. Il {s9} tratta bene i vostri fedeli uomini. Riceverete molte ricompense per i vostri servigi.
dlga_lord_mercenary_service_accept_3:lord_pretalk|Ora, vi suggerisco di prepararvi per una seria campagna. Addestrate ed equipaggiate i vostri soldati al meglio nel frattempo, e rispondete prontamente quando riceverete una chiamata.
dlga_lord_mercenary_service_reject:lord_pretalk|Mi dispiace davvero sentire questo. Non troverete posto migliore del {s9}, per certo.
dlga_lord_mercenary_elaborate_pay:lord_mercenary_elaborate_1|Posso offrirvi un contratto di un mese, al termine del quale potrà esservi una proroga di mese in mese. Vi verrà corrisposta una somma iniziale di {reg12} denari per suggellare il contratto. Dopodichè, riceverete il vostro compenso da {s10} ogni settimana, in base al numero e alla qualità dei soldati che saranno ai vostri ordini. Avrete sempre pieni diritti sul vostro bottino di guerra, così come su ogni prigioniero che catturerete. La guerra sa essere molto proficua a volte...
dlga_lord_mercenary_service_elaborate_duty:lord_mercenary_elaborate_1|Compiti... Ce ne sono pochi, nessuno dei quali difficile. Il primo dovere in assoluto è dichiarare la vostra affiliazione, una promessa di fedeltà alla nostra causa. Una volta fatta, vi sarà richiesto di adempiere ad alcune responsabilità. Parteciperete a campagne militari, eseguirete ogni compito assegnato dai vostri comandanti, e soprattutto attaccherete i nemici del nostro regno dovunque essi siano.
dlga_lord_mercenary_elaborate_1:lord_mercenary_service_elaborate_duty|E i miei compiti come mercenario?
dlga_lord_mercenary_elaborate_1:lord_mercenary_elaborate_castle|Potrò tenere per me ogni castello che conquisterò?
dlga_lord_mercenary_elaborate_1:lord_mercenary_elaborate_banner|Potrò avere uno stendardo mio?
dlga_lord_mercenary_elaborate_1:lord_mercenary_elaborate_pay|Quanto mi pagherete per i miei servigi?
dlga_lord_mercenary_elaborate_1:lord_mercenary_service_accept|Mi sembra equo. Desidero mettermi al vostro servizio come mercenario.
dlga_lord_mercenary_elaborate_1:lord_mercenary_service_reject|Chiedo scusa, ma la mia spada non è in affitto.
dlga_lord_mercenary_elaborate_castle:lord_mercenary_elaborate_1|Solo i miei vassalli fedeli hanno il diritto di possedere terre e castelli nel reame,  e tutti i miei vassalli sono uomini. Non sono incline a rompere questa tradizione senza una vera buona ragione. Se darete prova delle vostre capacità in battaglia, potrete giurare fedeltà a me e divenire mio vassallo. Potremo allora discutere di come ottenere un castello.
dlga_lord_mercenary_elaborate_castle:lord_mercenary_elaborate_1.1|Hmm...Solo i fedeli vassalli di {s10} hanno il diritto di possedere terre e castelli. Mentre i Re qualche volta accettano il vassallaggio da uomini che hanno dato prova di se stessi in battaglia, e donano loro una terra, non ho mai sentito di un Re che abbia concesso feudi ad una donna. Fareste meglio a discutere di questa faccenda direttamente con {s10}.
dlga_lord_mercenary_elaborate_castle:lord_mercenary_elaborate_1.2|Solo i miei vassalli fedeli hanno il diritto di possedere terre e castelli nel reame. Non possiamo fidarci dando ad una figura mercenaria una simile responsabilità. Comunque, dopo un certo periodo di servizio, potrete giurare fedeltà a me e divenire mio vassallo. Allora sarete ricompensato con dei possedimenti.
dlga_lord_mercenary_elaborate_castle:lord_mercenary_elaborate_1.3|Solo i fedeli vassalli di {s10} hanno il diritto di possedere terre e castelli. Comprenderete che non ci si può fidare di una figura mercenaria appena conosciuta. Ad ogni modo, dopo aver servito per un pò di tempo, potreste guadagnare il diritto di rendere omaggio a {s10} e divenire suo vassallo. Allora riceverete un feudo come ricompensa.
dlga_lord_mercenary_elaborate_banner:lord_mercenary_elaborate_1|Solo i miei nobili vassalli hanno l'onore di portare i propri stendardi. Comunque, dopo un certo periodo di tempo come milite a pagamento, potrete guadagnarvi l'opportunità di rendermi omaggio e diventare mio vassallo, guadagnandovi il diritto di scegliere un'araldica personale sotto il cui stendardo scendere in battaglia.
dlga_lord_mercenary_elaborate_banner:lord_mercenary_elaborate_1.1|Solo i nobili vassalli di {s10} hanno il privilegio di portare i propri stendardi. Comunque, dopo un certo periodo di tempo come militare a pagamento, forse potrete guadagnarti l'opportunità di rendere omaggio a {s10} e diventare suo vassallo, guadagnandovi il diritto di scegliere un'araldica personale sotto il cui stendardo scendere in battaglia.
dlga_lord_request_mission_ask:lord_pretalk|Non avete ancora portato a termine l'ultimo lavoro che vi ho assegnato, {playername}. Dovreste lavorare a quello, invece di chiedermi altre cose da fare.
dlga_lord_request_mission_ask:lord_pretalk.1|Non ho altri incarichi per voi al momento.
dlga_lord_request_mission_ask:lord_pretalk.2|Mia signora, secondo la tradizione del corteggiamento, sarei qui per offrire i miei servigi a voi. Purtroppo al momento, troppi impegni mi attendono, quindi vi prego di accettare questa dichiarazione della mia stima.
dlga_lord_request_mission_ask:lord_tell_mission|Un compito?
dlga_lord_tell_mission:lord_tell_mission_sworn_vassal|Ci sono alcuni compiti minori che avrei bisogno fossero completati, ma sarebbe più corretto darli ad uno degli uomini della mia casa, piuttosto che ad un vassallo.
dlga_lord_tell_mission_sworn_vassal:lord_pretalk|Se state cercando dell'azione contro i nostri nemici, potete unirvi al nostro attacco a {s4}. I nemici potrebbero arrivare in forze contro di noi, per questo sarebbe meglio raccogliere ogni uomo disponibile.
dlga_lord_tell_mission_sworn_vassal:lord_pretalk.1|Se state cercando dell'azione contro i nostri nemici, potreste partire alla volta di {s4}. Abbiamo ricevuto informazioni che una forza del {s5} si trova in quella zona, io stesso ci sto andando. Non posso però garantirvi che i nostri nemici saranno ancora lì quando arriverete.
dlga_lord_tell_mission_sworn_vassal:lord_pretalk.2|Se state cercando dell'azione contro i nostri nemici, potreste partire alla volta di {s4}. Abbiamo ricevuto informazioni secondo cui una forza del {s5} si trova in quella zona. Io non sto al momento andando in quella direzione, ma altri forse si. Non posso però garantirvi che i nostri nemici saranno ancora lì quando arriverete.
dlga_lord_tell_mission_sworn_vassal:lord_pretalk.3|Tuttavia se avrò un compito degno del vostro rango, potrei chiedervi il favore in un altro momento.
dlga_lord_tell_mission:lord_quest_mmen|Ho sentito dire che il mio villaggio di {s5} è stato razziato da alcuni uomini senza padrone qualche tempo fa. Gradirei molto se poteste rintracciare questi farabutti. Il capo del villaggio mi ha fornito una vaga descrizione del loro leader e io ho messo una taglia sulla sua testa. Se riuscirete a distruggerli, ve ne sarei molto riconoscente.
dlga_lord_quest_mmen:lord_quest_mmen1|Va bene, lo farò.
dlga_lord_quest_mmen1:close_window|Molto bene. La banda potrebbe anche aver lasciato la zona, ma è probabile che saranno individuati da altri viaggiatori lungo la loro strada.
dlga_lord_quest_mmen:lord_mission_rejected|Mi spiace, ma al momento non posso accettare quest'incombenza.
dlga_lord_tell_mission:destroy_lair_quest_brief|Si, c'è qualcosa che potreste fare per me. Ho ricevuto il rapporto che un gruppo di {s4} hanno stabilito una base in quest'area, e stanno attaccando i viaggiatori. Se riuscite a trovare il loro covo e a distruggerlo, ve ne sarei molto grato.
dlga_lord_tell_mission:lord_mission_rescue_prisoner|Mio {s11}, {s13}, è stato fatto prigioniero da {s14} del {s15}. Normalmente, nobili onorevoli garantiscono ai prigionieri del gentil sangue il privilegio della parola d'onore, e li trattano come ospiti di riguardo poichè rispettano la loro promessa che non proveranno a scappare, fino a quando il ricatto non sarà pagato. Ma {s14}, invece di concedere a {s13} la parola d'onore, ha rinchiuso mio {s11} nelle sue segrete, senza dubbio con la speranza che possa chiedere un riscatto maggiore.
; dlga_lord_mission_rescue_prisoner:lord_mission_rescue_prisoner_confirm|We need you to get my {s11} out of prison. You may be able to pay a ransom -- in which case we could cover your expenses, up to {reg1} peningas. If you have connections within {s24}, you may be able to use them to sneak him out. Or, you may try a more direct approach -- walk up to the gaoler, take the keys by force, and then fight your way out. Can you do this for us?
dlga_lord_mission_rescue_prisoner_confirm:lord_mission_rescue_prisoner_accepted|Posso provarci.
dlga_lord_mission_rescue_prisoner_confirm:lord_mission_rescue_prisoner_rejected|Non credo di potervi aiutare.
dlga_lord_mission_rescue_prisoner_rejected:close_window|Non sarebbe stato un compito facile, in effetti. Forse troveremo un altro modo.
dlga_lord_mission_rescue_prisoner_accepted:lord_mission_rescue_prisoner_method|Vi siamo molto grati. Posso chiedervi come avete intenzione di procedere?
dlga_lord_mission_rescue_other_ideas:lord_mission_rescue_prisoner_method|Vi sono venute in mente altre idee di cui vorreste discutere?
dlga_lord_mission_rescue_prisoner_method:lord_mission_rescue_prisoner_method_prisonbreak|Sto pensando di irrompere nella prigione di {s24}, trovare {s13} e crearmi una via d'uscita combattendo.
dlga_lord_mission_rescue_prisoner_method:lord_mission_rescue_prisoner_method_siege|Sto pensando di prendere {s24} con la forza.
dlga_lord_mission_rescue_prisoner_method:lord_mission_rescue_prisoner_planning_end|Ho già fatto abbastanza piani. È ora di agire!
dlga_lord_mission_rescue_prisoner_planning_end:close_window|Che il cielo vi protegga.
dlga_lord_mission_rescue_prisoner_method_prisonbreak:lord_mission_rescue_prisoner_method_prisonbreak_2|Ho discusso quest'idea con alcuni dei miei uomini. Una persona potrebbe entrare a {s24}, sotto mentite spoglie o apertamente, poi camminare fino alla guardia della prigione e provare a sottrargli le chiavi con la forza. Tuttavia uscire potrebbe essere difficile. La guarnigione può essere lenta a reagire, ma anche così, si rischia di dover combattere una mezza dozzina o più di nemici tutti in una volta, in uno spazio ristretto per manovrare. Però se riuscite a farvi strada attraverso di loro, probabilmente potreste uscirne fuori.
dlga_lord_mission_rescue_prisoner_method_prisonbreak_2:lord_mission_rescue_other_ideas|Potrebbe esservi utile creare un diversivo, in modo da distogliere l'attenzione di alcuni uomini della guarnigione. Se avete dei legami con i villaggi vicini a {s24}, questa potrebbe essere l'occasione per farne uso.
dlga_lord_mission_rescue_prisoner_method_siege:lord_mission_rescue_other_ideas|Bene, questo è sicuramente l'approccio più diretto.
; dlga_lord_tell_mission:lord_mission_deliver_message|I need to send a letter to {s13} who should be currently at {s4}. If you will be heading towards there, would you deliver it to him? The letter needs to be in his hands in {reg1} days.
dlga_lord_mission_deliver_message:lord_mission_deliver_message_accepted|Certamente, Intendo passare da {s4} e non sarebbe un problema.
dlga_lord_mission_deliver_message:lord_mission_deliver_message_rejected|Dubito che incontrerò presto {s13}, {s65}. Fareste meglio a spedirla incaricando qualcun altro.
dlga_lord_mission_deliver_message:lord_mission_deliver_message_rejected_rudely|Non sono un fattorino, signore. Assumete un corriere per queste trivialità.
dlga_lord_mission_deliver_message_accepted:close_window|Lo apprezzo molto, {playername}. Ecco la lettera, e una piccola somma per coprire le spese del viaggio. Portate i miei saluti a {s13} quando lo vedete.
dlga_lord_mission_deliver_message_rejected:lord_pretalk|Ah, va bene. Sono certo di trovare qualcun'altro senza problemi, non preoccupatevi.
dlga_lord_mission_deliver_message_rejected_rudely:lord_mission_deliver_message_rejected_rudely_2|Hmm, è così che rispondete a una cortese richiesta per un piccolo favore? Una scarsa esibizione di stile e disponibilità, {playername}. Non immaginavo di offendervi per avervi interpellato.
dlga_lord_mission_deliver_message_rejected_rudely_2:lord_mission_deliver_message_rejected_rudely_3|È meglio che voi lo ricordiate da adesso in poi.
dlga_lord_mission_deliver_message_rejected_rudely_2:lord_mission_deliver_message_accepted|Perdonate la mia impulsività, {s65}. Consegnerò il vostro messaggio.
dlga_lord_mission_deliver_message_rejected_rudely_3:close_window|Molto bene, lo terrò a mente!
; dlga_lord_tell_mission:lord_mission_deliver_message.1|I need to deliver a letter to {s13} of {s15}, who must be at {s4} currently. If you are going towards there, would you deliver my letter to him? The letter needs to reach him in {reg1} days.
dlga_lord_tell_mission:lord_mission_told|Hmm, sì, potrei aver bisogno del vostro aiuto. Il vescovo di {s22} vuole ispezionare il monastero di {s14}. Normalmente, metterei un piccolo distaccamento dei miei uomini ad accompagnarlo, ma sono già molto occupati qui a proteggere i miei beni. Sareste cosi gentile da scortarlo al posto mio?
dlga_lord_tell_mission:lord_mission_told.1|Hmm, sì. Ho sentito dire dal mastro del porto di Ribe che il monastero di {s14} ha una considerevole quantità di argento immagazzinato. Stavo per fare a quei monaci una visita, ma mi sto attualmente occupato di altre cose. Questa è la mia proposta: andate voi e portatemi {reg33} denari, voi terrete il resto. D'accordo?
dlga_lord_tell_mission:lord_mission_told.2|Ci sarebbe una piccola cosa... Mia {s17} {s13} deve recarsi in visita dai suoi parenti a {s14}. Il viaggio è già stato rimandato diverse volte per via dei perigli sulle strade, ma questa volta lei è decisa ad andare. Perciò, voglio almeno assicurarmi che sia ben protetta durante il viaggio. Mi fido ciecamente di voi, {playername}, vi sarei veramente grato se voleste scortarla fino a {s14} ed accertarvi che arrivi sana e salva a destinazione.
dlga_lord_tell_mission:lord_mission_deal_with_bandits_told|Un gruppo di banditi si è stabilito nel mio villaggio di {s15}. Stanno saccheggiando le fattorie nei dintorni, diventano ricchi e grassi rubando le mie tasse e banchettando con il mio bestiame. Mi piacerebbe andare laggiù e dar loro una lezione, ma sono molto occupato al momento, quindi non posso farci nulla.
dlga_lord_mission_deal_with_bandits_told:lord_mission_deal_with_bandits_accepted|Non preoccupatevi, posso recarmi io a {s15} e prendermi cura di questa feccia per conto vostro.
dlga_lord_mission_deal_with_bandits_told:lord_mission_deal_with_bandits_rejected|Dovrete trovare aiuto altrove. Non posso assumermi quest'impegno, ora.
dlga_lord_mission_deal_with_bandits_accepted:close_window|Lo farete? Sappiate che vi sarò molto grato. Ecco del denaro per le spese della vostra campagna. Fate in modo che la lezione che impartirete serva da esempio, quei {s43}/i.
dlga_lord_mission_deal_with_bandits_rejected:lord_pretalk|Ah... Molto bene allora, dimenticate questa conversazione.
dlga_lord_tell_mission:lord_tell_mission_raise_troops|Nessun nobile dovrebbe ammetterlo, {playername}, ma stavo ispezionando i miei soldati l'altro giorno e ci sono uomini che non sanno da quale lato si tiene la spada! {s43} Siete un combattente con una reputazione notevole, {playername}. Addestrerete alcune truppe per me? Ve ne sarei molto grato.
dlga_lord_tell_mission_raise_troops:lord_tell_mission_raise_troops_2|Di quanti uomini avete bisogno?
dlga_lord_tell_mission_raise_troops_2:lord_mission_raise_troops_told|Se addestrate {reg1} {s14} e me li portate, dovrebbe essere abbastanza.
dlga_lord_mission_raise_troops_told:lord_mission_raise_troops_accepted|Certo, {s65}. Datemi {reg1} reclute fresche e le addestrerò ad essere {s14}.
dlga_lord_mission_raise_troops_told:lord_mission_raise_troops_rejected|Sono troppo occupato in questi giorni per addestrare qualcuno.
dlga_lord_mission_raise_troops_accepted:close_window|Mi avete tolto un gran peso dalle spalle, {playername}. Dirò ai miei sergenti di mandare da voi le reclute per metterle sotto il vostro comando. Inoltre, vi anticiperò del denaro per aiutarvi con le spese. Ecco, questi dovrebbero fare al caso vostro. Grazie per l'aiuto.
dlga_lord_mission_raise_troops_rejected:lord_pretalk|Oh, ma certo. Me l'aspettavo. Beh, buona fortuna a voi.
dlga_lord_tell_mission:lord_mission_collect_taxes_told|Probabilmente saprete che sono il signore {reg9?della città:del villaggio} di {s3}. Ebbene, sono passati mesi da quando {s3} ha corrisposto le tasse e gli affitti a me dovuti quale legittimo lord. Sembra che la popolazione sia diventata indisciplinata ultimamente, ho bisogno che qualcuno si rechi sul posto per ricordar loro degli obblighi verso di me e per... Convincerli se non vogliono ascoltare. Se andate a riscuotere le tasse che mi devono, vi concederò un quinto di quanto raccoglierete.
dlga_lord_mission_collect_taxes_told:lord_mission_collect_taxes_accepted|Un'offerta accettabile, {s65}. Affare fatto.
dlga_lord_mission_collect_taxes_told:lord_mission_collect_taxes_rejected|Perdonatemi, non posso fare quanto mi chiedete.
dlga_lord_mission_collect_taxes_accepted:close_window|Che splendida notizia, {playername}. Vi assegnerò quest'incarico. Ricordate, quei {reg9?cittadini:contadini} sono delle volpi, troveranno qualsiasi scusa per non pagarmi quel che mi spetta. Non vi lasciate ingannare!
dlga_lord_mission_collect_taxes_rejected:lord_pretalk|Oh, capisco. In tal caso buona fortuna.
; dlga_lord_tell_mission:lord_mission_hunt_down_fugitive_told|I have something you could help with, an issue with the lawless villain known as {s4}. He murdered one of my men and has been on the run from his judgment ever since. I can't let him get away with avoiding justice, so I've put a bounty of {reg25} peningas on his head. Friends of the murdered man reckon that this assassin may have taken refuge with his kinsmen in {s3}. You might be able to hunt him down and give him what he deserves, and claim the bounty for yourself.
dlga_lord_mission_hunt_down_fugitive_told:lord_mission_hunt_down_fugitive_accepted|Allora lo troverò e lo giustizierò.
dlga_lord_mission_hunt_down_fugitive_told:lord_mission_hunt_down_fugitive_rejected|Al momento sono troppo occupato per dargli la caccia.
dlga_lord_mission_hunt_down_fugitive_accepted:close_window|Eccellente, {playername}. ve ne sarò grato, come anche i famigliari della vittima. E ovviamente la taglia sulla sua testa sarà vostra se riuscirete a prenderlo. Bene, buona caccia!
dlga_lord_mission_hunt_down_fugitive_rejected:lord_pretalk|Come preferite, {playername}. Suppongo ci saranno cacciatori di taglie in quantità per portare a termine il lavoro...
dlga_lord_tell_mission:lord_mission_told_kill_local_merchant|La maledetta verità è che devo una considerevole somma di denaro a uno dei mercanti qui a {s3}. Non ho intenzione di pagarla, ovviamente, ma quel pazzo chiacchierone sta facendo un trambusto incredibile a riguardo. Ha persino avuto l'audacia di venire a minacciarmi. Minacciare me! Con una lettera di lamentela alle gilde dei mercanti e ai stoccatori, mi rovinerebbe la reputazione! Per questo ho bisogno di {reg59?una donna:un uomo} di cui mi possa fidare, qualcuno che faccia tacere quell'uomo. Per sempre.
dlga_lord_mission_told_kill_local_merchant:lord_mission_accepted_kill_local_merchant|Non preoccupatevi, neanche un sospiro uscirà dalle sue labbra.
dlga_lord_mission_told_kill_local_merchant:lord_mission_rejected|Non sono uno dei vostri sicari, mio signore. Dovrete trovare un'altra persona per questo sporco lavoro.
dlga_lord_mission_accepted_kill_local_merchant:close_window|Molto bene. Ho fiducia nella vostra abilità e discrezione, {playername}. Non deludetemi. Ora andate e aspettate miei ordini, vi manderò un messaggio in cui vi dirò quando e dove potrete trovare il mercante. Liberatevi di lui per me e vi ricompenserò generosamente.
dlga_lord_tell_mission:lord_mission_told_meet_spy_in_enemy_town|Ho una questione delicata che va risolta, {playername} e nessun uomo fidato che possa occuparsene. Il fatto è che ho una spia in {s13} che tiene d'occhio le cose per me,  fa rapporto su qualsiasi cosa che sia degna della mia attenzione. Ogni settimana mando qualcuno a raccogliere i rapporti della spia per portarmeli. L'incarico è vostro se lo desiderate.
dlga_lord_mission_told_meet_spy_in_enemy_town:quest_meet_spy_in_enemy_town_accepted|È un incarico delicato e pericoloso... accetto.
dlga_lord_mission_told_meet_spy_in_enemy_town:quest_meet_spy_in_enemy_town_rejected|Devo rifiutare. Queste azioni furtive non fanno per me.
dlga_quest_meet_spy_in_enemy_town_accepted:quest_meet_spy_in_enemy_town_accepted_response|Eccellente! Raggiungete {s13} il prima possibile, la spia attenderà il vostro arrivo.
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_2|{s13} è ben difesa. Come posso avvicinarmi senza che mi scoprano?
dlga_quest_meet_spy_in_enemy_town_accepted_2:quest_meet_spy_in_enemy_town_accepted_response|Dovrete usare accortezza e scaltrezza. Assicuratevi di evitare roccaforti, villaggi e pattuglie nemiche, e non portate troppi uomini con voi. Se non riuscite ad infiltrarvi al primo tentativo, aspettate che la guarnigione abbassi la guardia di nuovo, o potreste avere serie difficoltà ad entrare in città.
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_3|Come riconoscerò la spia?
dlga_quest_meet_spy_in_enemy_town_accepted_3:quest_meet_spy_in_enemy_town_accepted_response|Appena arriverete a {s13} dovrete parlare con la gente del posto, la spia sarà tra di loro. Quando credete di averla trovata, dite la frase '{s11}' La spia vi risponderà con la frase '{s12}'  Allora vi riconoscerete, e {reg7?lei:lui} vi darà ogni informazione che avrà raccolto per me.
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_4|Riceverò una ricompensa?
dlga_quest_meet_spy_in_enemy_town_accepted_4:quest_meet_spy_in_enemy_town_accepted_response|Naturalmente. I miei forzieri sono pieni d'oro per {reg59?donne:uomini} leali come voi. Non deludetemi, {playername}, arriverete in alto.
dlga_quest_meet_spy_in_enemy_town_accepted_response:quest_meet_spy_in_enemy_town_accepted_end|So cosa fare. Arrivederci, mio signore.
dlga_quest_meet_spy_in_enemy_town_accepted_end:lord_pretalk|Buona fortuna, {playername}. Ricordate, la frase segreta è '{s11}' La frase di risposta è '{s12}'. Riferitemi ogni informazione, e vi ricompenserò per il disturbo.
dlga_quest_meet_spy_in_enemy_town_rejected:lord_pretalk|Come desiderate, {playername}, ma vi consiglio vivamente di dimenticare qualsiasi cosa io vi abbia detto sulle spie. Loro non esistono, non sono mai esistite, e nessuno le troverà mai. Ricordate.
dlga_lord_tell_mission:lord_mission_told_raid_caravan_to_start_war|Questa pace con {s13} mi fa star male, {playername}. Abbiamo permesso a questi porci di progredire troppo a lungo. Ora stanno diventando più forti di giorno in giorno e la loro arroganza non conosce limiti. Io dico, dobbiamo muovere guerra contro di loro prima che sia troppo tardi! Sfortunatamente, alcuni cuori pavidi tra i nostri lord stanno bloccando qualsiasi possibilità di dichiarazione di guerra. Sciocchi codardi che non sopportano la vista del sangue!
dlga_lord_mission_told_raid_caravan_to_start_war:lord_mission_tell_raid_caravan_to_start_war_2|Capisco, {s65}, ma cosa si può fare?
dlga_lord_mission_told_raid_caravan_to_start_war:quest_raid_caravan_to_start_war_rejected_1|Non sono d'accordo, signore. La pace è sempre preferibile alla guerra.
dlga_lord_mission_tell_raid_caravan_to_start_war_2:lord_mission_tell_raid_caravan_to_start_war_3|Ah, è bello vedere qualcuno che comprende! In pratica, c'è qualcosa che possiamo fare, {playername}. Una piccola provocazione... Se uno dei nostri riuscisse a penetrare nel loro territorio e a saccheggiare qualcuna delle loro carovane, o a razziare uno dei loro villaggi, e forse a fare entrambe le cose del {s14}, essi avrebbero abbondanti motivi per dichiarare guerra al nostro regno. E allora, beh, anche i codardi tra i nostri dovranno difendersi. Quindi? Cosa ne dite? Vi interessa far parte della cosa?
dlga_lord_mission_tell_raid_caravan_to_start_war_3:quest_raid_caravan_to_start_war_accepted|Un piano eccellente. Sono con voi.
dlga_lord_mission_tell_raid_caravan_to_start_war_3:lord_mission_tell_raid_caravan_to_start_war_4|perché non lo fate voi stesso?
dlga_lord_mission_tell_raid_caravan_to_start_war_4:lord_mission_tell_raid_caravan_to_start_war_5|Beh, {playername}, ad alcuni dei lord del nostro regno non piace l'idea che qualcuno inizi una guerra senza il loro consenso. Stanno già cercando una scusa per accusarmi, se facessi ciò che mi chiedete potrebbero farmela pagare cara. Voi, d'altra parte, siete giovane, una persona benvoluta e temeraria, potreste farla franca. Certamente io vi coprirò e appoggerò le vostre azioni contro i nostri nemici. Alla fine, solo un ristretto numero di lord potrebbe essere infastidito dai vostri sforzi, ma sono sicuro che ciò non vi procurerà alcun danno.
dlga_lord_mission_tell_raid_caravan_to_start_war_5:quest_raid_caravan_to_start_war_accepted|Mi sembra ragionevole. Mi accingo a fare quanto avete proposto.
dlga_lord_mission_tell_raid_caravan_to_start_war_5:quest_raid_caravan_to_start_war_rejected_2|Tutto ciò non mi piace. Trovate qualcun altro che si prenda la colpa dei vostri intrighi.
dlga_quest_raid_caravan_to_start_war_accepted:close_window|Molto bene! Una razzia ad una carovana, o se non riuscite a far ciò, un attacco ad uno dei loro villaggi, dovrebbero essere perfetti. Ora, buona fortuna e buona caccia. Date fuoco ai confini!
dlga_quest_raid_caravan_to_start_war_rejected_1:lord_pretalk|Ah, la pensate così? Ma quanto durerà la vostra preziosa pace? Non a lungo, credetemi.
dlga_quest_raid_caravan_to_start_war_rejected_2:lord_pretalk|Uhm. Come preferite, {playername}. Credevo di aver visto dell'ardore in voi, ma sembra che mi sia sbagliato.
dlga_lord_tell_mission:lord_mission_told.3|Bene, alcuni dei popolani che lavorano nei miei campi di {s4} sono scappati. Bestie ingrate, permetto loro di arare i miei campi e di pagare il fitto per le mie case coloniche, e questo è il modo in cui mi ripagano! Per quanto ho sentito, stanno scappando verso {s3} più veloce che possono, e si sono divisi in tre gruppi per evitare di essere catturati. Io voglio che catturiate tutti e tre i gruppi e li riportiate a {s4} in qualsiasi modo. Dovrei impiccarli per aver provato a scappare, ma abbiamo bisogno di braccia per il prossimo raccolto, così per questa volta li lascerò andare dopo una bella bastonata.
dlga_lord_tell_mission:lord_tell_mission_follow_spy|Ho informazioni sicure che proprio in questa città si trova una spia nemica. Dovrebbe essere squartata ed impiccata per la sua impudenza, ma crediamo che molto presto lascerà la città per incontrarsi con il suo referente, l'uomo a cui le spie riferiscono ogni parola. La spia in se stessa ha poca importanza, ma il suo capo è un uomo pericoloso, e sarebbe un grosso affare se solo riuscissimo a mettere le mani su di lui...
dlga_lord_tell_mission_follow_spy:lord_tell_mission_follow_spy_2|Voglio che aspettate qui finchè la spia non lascerà la città. Poi dovrete seguirla, senza farvi scoprire, fino al luogo dell'incontro. Dovrete fare assoluta attenzione a non farvi vedere dalla spia durante il percorso, altrimenti potrebbe insospettirsi e tornare indietro. Quando arriverà il suo referente, dovrete tendergli un tranello, arrestarli e riportarli entrambi da me. Vivi, se non vi spiace.
dlga_lord_tell_mission_follow_spy_2:lord_tell_mission_follow_spy_accepted|Lo farò, {s65}.
dlga_lord_tell_mission_follow_spy_2:lord_tell_mission_follow_spy_rejected|No, queste trame non fanno per me.
dlga_lord_tell_mission_follow_spy_accepted:close_window|Ottimo, sono sicuro che farete un ottimo lavoro. Uno dei miei uomini vi mostrerà la spia quando uscirà dalla città, così conoscerete l'uomo da seguire. Ricordate, li voglio entrambi, e li voglio vivi.
dlga_lord_tell_mission_follow_spy_rejected:lord_pretalk|Peccato. Beh, continuate pure per la vostra strada, {playername}...
